0 0  -0 1
1085001 0.003164722626  0.00353293199 0.9999887513
1086001 0.002268446755  0.003708917733 0.9999905489
1087001 0.001710560349  0.004096037337 0.9999901481
1088001 0.002265046271  0.004056814314 0.9999892058
1089001 0.003250270863  0.003636904349 0.9999881042
1090001 0.0035389324  0.0039182155 0.9999860616
1091001 0.003389136166  0.003419463891 0.9999884104
1092001 0.003298277663  0.003124017992 0.9999896808
1093001 0.003423492548  0.003358592838 0.9999884996
1094001 0.003075614731  0.002962583132 0.9999908817
1095001 0.003204053005  0.002707004594 0.999991203
1096001 0.00272842369  0.003479155192 0.9999902254
1097001 0.002610638175  0.003833858158 0.9999892429
1098001 0.002432521793  0.003699108243 0.9999901996
1099001 0.001527606179  0.004207803001 0.9999899803
1100001 0.000589609689  0.004040246907 0.9999916643
1101001 0.001837111301  0.003797374732 0.9999911023
1102001 0.001666330543  0.00385995055 0.9999911619
1103001 0.002526084443  0.003265685569 0.999991477
1104001 0.002765826115  0.003789854771 0.9999889934
1105001 0.002898785963  0.002704040216 0.9999921425
1106001 0.00240574774  0.002808586365 0.999993162
1107001 0.003178081055  0.002484402371 0.9999918636
1108001 0.003150207604  0.002226004477 0.9999925604
1109001 0.003279891052  0.002306165131 0.9999919618
1110001 0.003436120143  0.001745685737 0.9999925727
1111001 0.002558601877  0.001266675903 0.9999959244
1112001 0.002690998642  0.0008926571917 0.9999959807
1113001 0.002482880277  0.0007823880762 0.9999966115
1114001 0.001724929601  0.0004195340632 0.9999984242
1115001 0.001307845421  0.0003669840007 0.9999990773
1116001 0.001662387302  -0.0003730075354 0.9999985486
1117001 0.001298863016  5.995244767e-05 0.9999991546
1118001 0.000949756431  0.0001174404981 0.999999542
1119001 0.0006922033851  -0.0001485678268 0.9999997493
1120001 0.0009634705081  -2.963444409e-05 0.9999995353
1121001 0.001504092199  0.0001673441744 0.9999988548
1122001 0.0008855659527  0.0004136451908 0.9999995222
1123001 0.0008999681466  0.0001275675417 0.9999995868
1124001 0.001690931304  0.0001699481721 0.9999985558
1125001 0.002681109457  0.0005438141008 0.9999962579
1126001 0.00250587147  0.0006791399593 0.9999966296
1127001 0.002078068343  0.0008009108658 0.99999752
1128001 0.002569444542  0.0009066701402 0.9999962878
1129001 0.001837198206  0.001796143139 0.9999966992
1130001 0.001829976781  0.001224864386 0.9999975753
1131001 0.001589197948  0.0008186970277 0.999998402
1132001 0.001256237412  0.001699556651 0.9999977666
1133001 0.0009342054292  0.001891531482 0.9999977746
1134001 0.001259431503  0.001755149612 0.9999976665
1135001 0.001694716073  0.0007365402148 0.9999982926
1136001 0.00210281198  0.0004187732661 0.9999977013
1137001 0.001404437227  -0.0006379953848 0.9999988102
1138001 0.0008609345853  -0.0001419768189 0.9999996192
1139001 0.000462389059  0.0004803714517 0.9999997776
1140001 -0.0004050618827  0.000523120521 0.999999781
1141001 -0.0001088327746  0.0006410593268 0.9999997885
1142001 -0.0003975300097  0.0003690417945 0.9999998528
1143001 0.0002066135108  0.0002034595257 0.9999999579
1144001 0.0002116290035  -0.0001233207285 0.9999999699
1145001 1.774841335e-05  -0.0005623360796 0.9999998416
1146001 -0.0003226066059  5.8662281e-05 0.9999999461
1147001 -0.0005262654316  1.264753945e-05 0.9999998613
1148001 0.0003819294961  3.189809987e-05 0.9999999265
1149001 0.0009931701063  0.001104935773 0.9999988963
1150001 0.0003407869655  0.001449052183 0.999998892
1151001 -0.0001752173375  0.00131926853 0.9999991143
1152001 -0.0009782704325  0.001100837214 0.9999989155
1153001 -0.001209610172  0.001414772435 0.9999982675
1154001 -0.0006569928387  0.00141275847 0.9999987861
1155001 -0.001475614369  0.001365102028 0.9999979794
1156001 -0.001710441661  0.0007168318323 0.9999982802
1157001 -0.001957559878  0.001409048963 0.9999970912
1158001 -0.002186911967  0.0002584091966 0.9999975752
1159001 -0.001926418033  -4.818677121e-05 0.9999981432
1160001 -0.001831702586  -0.0002024956637 0.9999983018
1161001 -0.001047880264  -0.0007858443368 0.9999991421
1162001 -0.001219575536  -0.0002185204813 0.9999992323
1163001 -0.001600663892  -0.0004135975647 0.9999986333
1164001 -0.002482683978  -0.000670683826 0.9999966931
1165001 -0.002041145368  -0.0006489716081 0.9999977062
1166001 -0.001893061135  -0.0001481098297 0.9999981971
1167001 -0.001998164884  0.0002353973231 0.9999979759
1168001 -0.001742055552  0.0001417784455 0.9999984725
1169001 -0.001004315681  0.0006479610692 0.9999992856
1170001 -0.0007767871088  -0.0001858559899 0.9999996809
1171001 -0.001231320582  0.0005495346712 0.9999990908
1172001 -0.001322532267  0.001070851593 0.999998552
1173001 -0.0003573535292  0.00143230189 0.9999989103
1174001 -0.0004807829186  0.00153609218 0.9999987045
1175001 -0.0002407109741  0.0002600112149 0.9999999371
1176001 0.0004573513507  0.0004100708431 0.9999998112
1177001 0.0007278662484  0.0005878059879 0.9999995622
1178001 0.00121715409  0.0001298356323 0.9999992507
1179001 0.001378946826  0.001182624023 0.9999983499
1180001 0.00187575807  0.001952394702 0.9999963347
1181001 0.001525264222  0.002687435024 0.9999952255
1182001 0.00115173942  0.002793131306 0.9999954358
1183001 0.0007814624187  0.002529665035 0.9999964949
1184001 0.0006326748651  0.00245587617 0.9999967841
1185001 0.0005044670332  0.001691891048 0.9999984414
1186001 0.0001546278698  0.001518070406 0.9999988357
1187001 -0.0003049667968  0.001582607663 0.9999987011
1188001 -0.0003414067914  0.001186983171 0.9999992372
1189001 -0.0002442446115  0.0002724992654 0.9999999329
1190001 -0.001000974939  0.0009206455422 0.9999990751
1191001 -0.001600993941  0.00159744107 0.9999974424
1192001 -0.001391859002  0.000838890685 0.9999986794
1193001 -0.0005112239498  0.0009738317563 0.999999395
1194001 -0.001601113197  0.0006434664914 0.9999985111
1195001 -0.002222590738  0.001594644984 0.9999962585
1196001 -0.002290735323  0.001533045865 0.999996201
1197001 -0.002291922133  0.0015139946 0.9999962273
1198001 -0.001531383362  0.001530799758 0.9999976557
1199001 -0.001957032623  0.002518747564 0.9999949129
1200001 -0.002143535292  0.002665961773 0.9999941488
1201001 -0.001658413914  0.003115438917 0.9999937717
1202001 -0.001763534065  0.003834610786 0.9999910927
1203001 -0.001576415144  0.004192663084 0.9999899681
1204001 -0.0021823431  0.003944364901 0.9999898395
1205001 -0.002459980829  0.004386242203 0.9999873545
1206001 -0.002621658046  0.004057351928 0.9999883322
1207001 -0.002716469354  0.004353486865 0.9999868338
1208001 -0.002975869351  0.004547686088 0.9999852312
1209001 -0.002828794303  0.004645124136 0.9999852102
1210001 -0.002735869065  0.004883232976 0.9999843343
1211001 -0.002152263263  0.004998159469 0.9999851929
1212001 -0.002629168786  0.00598752349 0.9999786182
1213001 -0.002621861196  0.006970170687 0.9999722708
1214001 -0.002593025487  0.006739962626 0.9999739241
1215001 -0.002253031715  0.006569420636 0.9999758829
1216001 -0.002161596808  0.006869525772 0.9999740681
1217001 -0.002780889289  0.006630023724 0.9999741543
1218001 -0.002228189915  0.006887144248 0.9999738008
1219001 -0.003327708268  0.006002593932 0.9999764472
1220001 -0.003318874204  0.005595358472 0.9999788382
1221001 -0.003167960758  0.00580387719 0.9999781392
1222001 -0.003444394835  0.004970796624 0.9999817134
1223001 -0.003984313948  0.004351886261 0.9999825929
1224001 -0.004154075015  0.004356273808 0.999981883
1225001 -0.004230623768  0.003683719387 0.9999842658
1226001 -0.003208755193  0.003929282243 0.9999871321
1227001 -0.002823731447  0.004855082647 0.9999842271
1228001 -0.002192497611  0.004349390689 0.9999881377
1229001 -0.00315066947  0.005486595239 0.999979985
1230001 -0.003761022925  0.004965616907 0.9999805984
1231001 -0.004599576205  0.004900811748 0.9999774126
1232001 -0.004714874569  0.004653510975 0.9999780571
1233001 -0.004123586723  0.004294950668 0.9999822745
1234001 -0.003970553873  0.004093218395 0.9999837399
1235001 -0.00476029435  0.00551172629 0.9999734798
1236001 -0.004435233938  0.004848914325 0.999978408
1237001 -0.004494254309  0.004194494604 0.9999811037
1238001 -0.005443115916  0.00357732449 0.9999787873
1239001 -0.00541997415  0.003405607791 0.9999795125
1240001 -0.00471965769  0.003498984038 0.9999827407
1241001 -0.004213869778  0.003702466211 0.9999842673
1242001 -0.004727505413  0.00277950378 0.9999849623
1243001 -0.004202393855  0.003682391814 0.9999843897
1244001 -0.005123674911  0.003686878241 0.9999800771
1245001 -0.005000362697  0.003086677597 0.9999827341
1246001 -0.005247777053  0.002753899543 0.9999824382
1247001 -0.005095921327  0.002513808456 0.9999838559
1248001 -0.005245058096  0.002095860793 0.9999840481
1249001 -0.005075020912  0.002435777573 0.9999841553
1250001 -0.003897371752  0.002832461115 0.9999883937
1251001 -0.003154100051  0.002975818286 0.9999905979
1252001 -0.003676580959  0.003000972119 0.9999887383
1253001 -0.003625048348  0.002411816832 0.9999905209
1254001 -0.00361832711  0.002068220584 0.9999913149
1255001 -0.003335426137  0.002420401291 0.9999915082
1256001 -0.003190929153  0.002410836891 0.9999920028
1257001 -0.003003896646  0.001957123327 0.999993573
1258001 -0.003182972152  0.0009237153109 0.9999945076
1259001 -0.00392387577  0.000294874338 0.999992258
1260001 -0.003748348554  0.0001320327008 0.9999929661
1261001 -0.004135414021  0.0003658681757 0.9999913821
1262001 -0.003254313712  0.001210037947 0.9999939725
1263001 -0.003654064088  0.001843507058 0.9999916245
1264001 -0.003660251738  0.001677315988 0.9999918944
1265001 -0.003631180321  0.001900783456 0.9999916006
1266001 -0.004149197211  0.001588198277 0.9999901307
1267001 -0.004278173577  0.002865280712 0.9999867435
1268001 -0.003830152386  0.00287555196 0.9999885304
1269001 -0.003317030879  0.002733936868 0.9999907613
1270001 -0.003397151349  0.00214738525 0.9999919239
1271001 -0.003616775088  0.001634247144 0.9999921239
1272001 -0.003530997636  0.001688295448 0.9999923407
1273001 -0.003690582995  0.0009197066576 0.9999927667
1274001 -0.003881810774  0.0004919179951 0.9999923446
1275001 -0.004671400585  0.0006411044244 0.9999888833
1276001 -0.004774109478  -2.293844729e-05 0.9999886035
1277001 -0.004577730891  -4.181973229e-05 0.9999895212
1278001 -0.005089119297  -0.0003461970865 0.9999869903
1279001 -0.005495994323  -0.001235377753 0.9999841337
1280001 -0.006136802599  -0.001447220243 0.9999801223
1281001 -0.006048549278  -0.001558146514 0.9999804933
1282001 -0.005490813132  -0.0008419585192 0.9999845708
1283001 -0.005401142791  -0.0006728143889 0.9999851873
1284001 -0.005725128323  -2.931592054e-05 0.9999836108
1285001 -0.005321792774  -3.451285452e-05 0.9999858385
1286001 -0.005653344241  0.0002795886216 0.9999839805
1287001 -0.005065883784  -0.0001622851077 0.999987155
1288001 -0.005348500769  -0.0003139354344 0.9999856473
1289001 -0.005454147252  -0.000158385253 0.9999851134
1290001 -0.005012094705  0.0003530136352 0.999987377
1291001 -0.004026513816  0.0003842477498 0.9999918196
1292001 -0.003403459261  0.0005951139367 0.999994031
1293001 -0.003539706664  0.0006177837999 0.9999935443
1294001 -0.003866559403  0.0002290902147 0.9999924985
1295001 -0.003762372955  0.0003188801841 0.9999928713
1296001 -0.004731048218  0.0001010796007 0.9999888033
1297001 -0.004051516795  0.0002260480009 0.9999917669
1298001 -0.003990736323  0.0007996378819 0.9999917172
1299001 -0.005014784771  0.0008560874603 0.9999870593
1300001 -0.005210298921  0.0001196216136 0.999986419
1301001 -0.005625550876  0.0003341268027 0.9999841205
1302001 -0.005742187485  0.0005991282217 0.9999833339
1303001 -0.005423866708  0.0005394698876 0.9999851451
1304001 -0.005477532343  0.0007383076716 0.9999847255
1305001 -0.005461974183  0.001187778698 0.9999843778
1306001 -0.005753620485  0.0008786629773 0.9999830616
1307001 -0.005534115793  0.0004882077273 0.9999845674
1308001 -0.005625962412  0.0001775847517 0.9999841583
1309001 -0.005052509809  -5.987793943e-05 0.9999872341
1310001 -0.004555427641  -0.0002750115542 0.9999895861
1311001 -0.005008657118  0.0003255307338 0.9999874035
1312001 -0.005307254847  7.686858775e-05 0.9999859134
1313001 -0.00571269398  -0.0002500560323 0.9999836511
1314001 -0.005152367873  -0.0003003174317 0.9999866813
1315001 -0.006218722069  0.0004401778285 0.9999805666
1316001 -0.006294166184  0.0006680910706 0.9999799682
1317001 -0.006306993649  0.001793722287 0.9999785019
1318001 -0.005938252218  0.001819707389 0.9999807126
1319001 -0.006455894076  0.002070008087 0.9999770179
1320001 -0.005822730089  0.001831245534 0.9999813709
1321001 -0.006170997556  0.001927335728 0.9999791018
1322001 -0.005493143152  0.001509937438 0.9999837725
1323001 -0.005416207183  0.001555103914 0.9999841229
1324001 -0.006209679535  0.002120190092 0.999978472
1325001 -0.006526445606  0.002128582047 0.9999764369
1326001 -0.006790321201  0.002370764292 0.9999741351
1327001 -0.006213794424  0.002807053124 0.9999767542
1328001 -0.006266965139  0.00284269611 0.9999763217
1329001 -0.006229856017  0.002853462091 0.9999765229
1330001 -0.006307160431  0.002000614591 0.9999781083
1331001 -0.006399796802  0.002529816703 0.9999763209
1332001 -0.006192819125  0.00265591567 0.9999772972
1333001 -0.006816486714  0.002678124156 0.9999731811
1334001 -0.006733090703  0.003247243565 0.9999720599
1335001 -0.007304221312  0.002684763591 0.9999697196
1336001 -0.006960507415  0.002205522206 0.999973343
1337001 -0.007110964578  0.00255933569 0.9999714415
1338001 -0.007399573666  0.00189355334 0.9999708298
1339001 -0.007694479229  0.001999555886 0.9999683978
1340001 -0.007685081394  0.001740221509 0.999968955
1341001 -0.007347007569  0.001069171209 0.9999724387
1342001 -0.0072266571  0.001321881773 0.9999730135
1343001 -0.007276707178  0.001419398636 0.9999725169
1344001 -0.00760001683  0.002186857425 0.9999687281
1345001 -0.007606697998  0.002587871242 0.9999677199
1346001 -0.007710980789  0.00251389942 0.9999671099
1347001 -0.007838684452  0.00200981779 0.9999672572
1348001 -0.00767426015  0.00214943826 0.9999682422
1349001 -0.006674567501  0.002207775655 0.9999752875
1350001 -0.006791743403  0.002172143098 0.9999745766
1351001 -0.006949326536  0.002253062173 0.9999733148
1352001 -0.006512031844  0.002462417705 0.9999757646
1353001 -0.007148383461  0.001989313957 0.9999724711
1354001 -0.007897208193  0.002190964952 0.9999664162
1355001 -0.007682165571  0.002304187385 0.9999678369
1356001 -0.006064318435  0.002191364229 0.9999792106
1357001 -0.006741616818  0.001421994499 0.9999762639
1358001 -0.006647235559  0.001592693039 0.9999766384
1359001 -0.007024946548  0.001646859579 0.9999739685
1360001 -0.007086640792  0.0009041090885 0.9999744806
1361001 -0.00681022084  0.001383427536 0.9999758531
1362001 -0.00653549393  0.0025764405 0.9999753242
1363001 -0.00637773984  0.003252793476 0.9999743714
1364001 -0.007179396643  0.002703440399 0.9999705733
1365001 -0.006870309279  0.003090696725 0.9999716227
1366001 -0.006542318771  0.00330116555 0.9999731497
1367001 -0.006933502046  0.004035407334 0.9999678204
1368001 -0.006953453948  0.003610186178 0.9999693074
1369001 -0.006987335351  0.003329231903 0.9999700461
1370001 -0.007076632229  0.003693957063 0.9999681374
1371001 -0.007592223212  0.004472915398 0.9999611747
1372001 -0.007644819351  0.005198584034 0.9999572647
1373001 -0.008012237407  0.005044930745 0.9999551752
1374001 -0.008823987345  0.006083150135 0.9999425645
1375001 -0.00864171945  0.005772118364 0.9999460001
1376001 -0.008796554664  0.004121416127 0.999952816
1377001 -0.00927070152  0.004117907684 0.999948547
1378001 -0.009522462818  0.004514071468 0.9999444713
1379001 -0.008926086885  0.003290304699 0.9999547483
1380001 -0.009581474732  0.003581101514 0.999947684
1381001 -0.009814136567  0.003654105516 0.9999451635
1382001 -0.009059855658  0.003454507883 0.9999529915
1383001 -0.009281070797  0.003222563491 0.9999517371
1384001 -0.009252807448  0.003399487507 0.9999514132
1385001 -0.009972443306  0.003467028883 0.9999442634
1386001 -0.01053440357  0.003653110169 0.9999378385
1387001 -0.01072333889  0.002779747819 0.9999386395
1388001 -0.01062306484  0.003208165507 0.9999384271
1389001 -0.01115532682  0.003862054541 0.9999303191
1390001 -0.01171238811  0.003276503024 0.9999260394
1391001 -0.01129001657  0.003179657066 0.9999312102
1392001 -0.01162959953  0.002922683573 0.9999281025
1393001 -0.01183151748  0.00188694699 0.9999282246
1394001 -0.01137001237  0.0009323317408 0.9999349246
1395001 -0.01128345308  0.0009849332541 0.9999358546
1396001 -0.01126618644  0.001324975803 0.9999356566
1397001 -0.01015038806  0.001659777057 0.9999471059
1398001 -0.009693135679  0.001523943612 0.9999518591
1399001 -0.009481686267  0.0009098639035 0.9999546337
1400001 -0.009203169877  3.319316802e-05 0.9999576493
1401001 -0.008485885053  -0.0001743353579 0.9999639789
1402001 -0.009070300584  0.0004152509337 0.9999587776
1403001 -0.009027069027  -1.15541924e-05 0.999959255
1404001 -0.008741498485  0.0002145139573 0.9999617692
1405001 -0.008403461469  -0.0005646851417 0.9999645307
1406001 -0.009104487713  -0.001053679305 0.999957998
1407001 -0.008875623745  -0.00145591287 0.9999595509
1408001 -0.008148573778  -0.001964761187 0.9999648695
1409001 -0.008208979007  -0.001893027122 0.9999645138
1410001 -0.007691120689  -0.001646798181 0.9999690668
1411001 -0.00745548495  -0.00174100935 0.9999706918
1412001 -0.007694945359  -0.00223844054 0.999967888
1413001 -0.008758951708  -0.002257101996 0.9999590922
1414001 -0.008011553112  -0.001722609801 0.9999664231
1415001 -0.008143298766  -0.001339337013 0.9999659457
1416001 -0.007815495092  -0.001551322498 0.9999682551
1417001 -0.007522278299  -0.001368480388 0.9999707707
1418001 -0.007549420155  -0.0003853797688 0.9999714283
1419001 -0.007205693285  -0.0006995251491 0.9999737939
1420001 -0.006651623269  -0.0006458392124 0.999977669
1421001 -0.006749626922  -0.001383323369 0.9999762641
1422001 -0.007109647903  -0.001513902145 0.99997358
1423001 -0.007094855714  -0.001939832207 0.9999729495
1424001 -0.006165313764  -0.001726116363 0.9999795044
1425001 -0.006537473594  -0.0008011116092 0.9999783095
1426001 -0.006120579363  -6.367499374e-05 0.9999812669
1427001 -0.005314996296  -0.0005789378568 0.9999857076
1428001 -0.005076665862  -0.0003808009055 0.999987041
1429001 -0.006288354005  0.0002018207919 0.9999802076
1430001 -0.005831025923  0.0003304808775 0.9999829447
1431001 -0.00572868477  -0.0002191923547 0.9999835668
1432001 -0.005065887034  0.0007432152529 0.999986892
1433001 -0.005352544723  0.0008242847772 0.9999853352
1434001 -0.005381926112  0.0007498658717 0.9999852361
1435001 -0.005618075206  0.00131229025 0.9999833573
1436001 -0.00612869485  0.001678437572 0.9999798106
1437001 -0.00577606562  0.001820942249 0.9999816603
1438001 -0.005729993699  0.001915003131 0.9999817497
1439001 -0.005849244797  0.001283387218 0.9999820693
1440001 -0.005662480358  0.001812340939 0.9999823256
1441001 -0.00538430747  0.002021008327 0.9999834621
1442001 -0.005738553281  0.001402384479 0.9999825509
1443001 -0.006453352749  0.001172432963 0.9999784895
1444001 -0.006712370591  0.001065270307 0.9999769042
1445001 -0.00606047455  0.0007350857441 0.9999813649
1446001 -0.005427261615  0.0007440622631 0.9999849954
1447001 -0.005639013766  0.0007016914205 0.9999838543
1448001 -0.006012783613  3.057164761e-05 0.9999819225
1449001 -0.005725555033  -0.0006489363437 0.9999833982
1450001 -0.005219124231  -0.0008865927022 0.9999859871
1451001 -0.005487814873  -0.001327488918 0.9999840606
1452001 -0.004965668309  -0.001190099746 0.9999869627
1453001 -0.005814421388  -0.001509757197 0.9999819563
1454001 -0.00641431713  -0.001218925599 0.999978685
1455001 -0.005631727836  -0.001843696065 0.9999824419
1456001 -0.00533870152  -0.001597323692 0.9999844732
1457001 -0.004946699848  -0.001219311776 0.9999870215
1458001 -0.005292424374  -0.001060889517 0.9999854321
1459001 -0.006158959902  -0.0009615518981 0.999980571
1460001 -0.006234864187  -0.001505398298 0.9999794298
1461001 -0.006981185251  -0.0009463973141 0.9999751833
1462001 -0.007273619619  -0.0007392224821 0.9999732735
1463001 -0.007272940286  -0.0006826436968 0.9999733187
1464001 -0.007825164787  -8.855740487e-05 0.9999693789
1465001 -0.00772306713  0.0006200975777 0.9999699843
1466001 -0.008151452391  0.0005808072517 0.9999666076
1467001 -0.009226235117  0.0004353349058 0.9999573425
1468001 -0.008846958719  8.801700626e-05 0.9999608609
1469001 -0.009062967319  0.0003109690371 0.999958882
1470001 -0.009498415864  0.0007755374879 0.9999545882
1471001 -0.01001279058  -0.0002897712541 0.9999498286
1472001 -0.01064531781  -1.079499043e-05 0.9999433368
1473001 -0.01088347442  0.0001200508437 0.9999407659
1474001 -0.01107590502  -1.803746535e-05 0.99993866
1475001 -0.01104902037  -0.0005782420431 0.9999387904
1476001 -0.01128247279  -0.0004093099021 0.999936267
1477001 -0.01066546197  0.001113803012 0.9999425019
1478001 -0.01007794834  0.00248143042 0.9999461372
1479001 -0.01066429243  0.001910700391 0.9999413092
1480001 -0.01031896958  0.00106463069 0.9999461911
1481001 -0.0105544392  0.0014655297 0.9999432263
1482001 -0.01023553239  0.001453213103 0.9999465595
1483001 -0.01035378672  0.0005011898324 0.9999462724
1484001 -0.01003530049  0.0003069357368 0.9999495979
1485001 -0.009382789948  -1.255550996e-05 0.9999559805
1486001 -0.01001115648  0.0004720047407 0.9999497756
1487001 -0.009836310614  -0.0001268121879 0.9999516142
1488001 -0.01006003908  9.661117339e-05 0.9999493917
1489001 -0.009987034293  -0.000190375192 0.9999501101
1490001 -0.009506902107  -0.000497460054 0.9999546845
1491001 -0.01031999747  -0.001076629159 0.9999461677
1492001 -0.009141410674  -0.0009308945231 0.999957783
1493001 -0.008692813253  -0.0009376643431 0.999961777
1494001 -0.008245810508  -0.0003558904606 0.9999659393
1495001 -0.008144527484  -0.001241715407 0.9999660617
1496001 -0.007485339016  -0.0007965819501 0.999971667
1497001 -0.007286320705  -0.001084794949 0.9999728659
1498001 -0.007561566136  -0.002188755956 0.9999690154
1499001 -0.0081291126  -0.002524127206 0.9999637724
